nm_regiao;sg_partido;ds_cargo;nr_turno;sg_uf;qt_votos_validos;dt_carga
NORDESTE;UP;Governador;1;CE;5198892;2022-10-07 14:15:10
NORDESTE;UP;Governador;1;SE;757938;2022-10-07 14:15:10
NORDESTE;UP;Presidente;1;AL;1724217;2022-10-07 14:15:10
NORDESTE;UP;Presidente;1;BA;8423008;2022-10-07 14:15:10
NORDESTE;UP;Presidente;1;CE;5429264;2022-10-07 14:15:10
NORDESTE;UP;Presidente;1;MA;3781645;2022-10-07 14:15:10
NORDESTE;UP;Presidente;1;PB;2421688;2022-10-07 14:15:10
NORDESTE;UP;Presidente;1;PE;5452009;2022-10-07 14:15:10
NORDESTE;UP;Presidente;1;PI;2044386;2022-10-07 14:15:10
NORDESTE;UP;Presidente;1;RN;2007264;2022-10-07 14:15:10
NORDESTE;UP;Presidente;1;SE;1298432;2022-10-07 14:15:10
NORDESTE;UP;Senador;1;RN;1692509;2022-10-07 14:15:10
NORTE;AGIR;Deputado Estadual;1;AC;8279630;2022-10-07 14:15:10
NORTE;AGIR;Deputado Estadual;1;AM;19681090;2022-10-07 14:15:10
NORTE;AGIR;Deputado Estadual;1;AP;424262;2022-10-07 14:15:10
NORTE;AGIR;Deputado Estadual;1;PA;36311840;2022-10-07 14:15:10
NORTE;AGIR;Deputado Estadual;1;RO;12860010;2022-10-07 14:15:10
NORTE;AGIR;Deputado Federal;1;AC;3039771;2022-10-07 14:15:10
NORTE;AGIR;Deputado Federal;1;AM;13835339;2022-10-07 14:15:10
NORTE;AGIR;Deputado Federal;1;AP;1692068;2022-10-07 14:15:10
NORTE;AGIR;Deputado Federal;1;PA;58779708;2022-10-07 14:15:10
NORTE;AGIR;Deputado Federal;1;RO;6084036;2022-10-07 14:15:10
NORTE;AGIR;Governador;1;AC;426600;2022-10-07 14:15:10
NORTE;AGIR;Governador;1;AM;1912505;2022-10-07 14:15:10
NORTE;AGIR;Governador;1;PA;4427487;2022-10-07 14:15:10
NORTE;AGIR;Senador;1;AC;411949;2022-10-07 14:15:10
NORTE;AGIR;Senador;1;AM;1882570;2022-10-07 14:15:10
NORTE;AGIR;Senador;1;PA;4186083;2022-10-07 14:15:10
NORTE;AGIR;Senador;1;RO;756418;2022-10-07 14:15:10
NORTE;AVANTE;Deputado Estadual;1;AM;49202725;2022-10-07 14:15:10
NORTE;AVANTE;Deputado Estadual;1;AP;5091144;2022-10-07 14:15:10
NORTE;AVANTE;Deputado Estadual;1;PA;158864300;2022-10-07 14:15:10
NORTE;AVANTE;Deputado Estadual;1;RO;21433350;2022-10-07 14:15:10
NORTE;AVANTE;Deputado Federal;1;AM;17788293;2022-10-07 14:15:10
NORTE;AVANTE;Deputado Federal;1;AP;2115085;2022-10-07 14:15:10
NORTE;AVANTE;Deputado Federal;1;PA;22607580;2022-10-07 14:15:10
NORTE;AVANTE;Deputado Federal;1;RO;7822332;2022-10-07 14:15:10
NORTE;AVANTE;Deputado Federal;1;TO;7471260;2022-10-07 14:15:10
NORTE;AVANTE;Senador;1;AM;1882570;2022-10-07 14:15:10
NORTE;AVANTE;Senador;1;AP;400159;2022-10-07 14:15:10
NORTE;AVANTE;Senador;1;PA;4186083;2022-10-07 14:15:10
NORTE;CIDADANIA;Deputado Estadual;1;AC;3486160;2022-10-07 14:15:10
NORTE;CIDADANIA;Deputado Estadual;1;AM;13776763;2022-10-07 14:15:10
NORTE;CIDADANIA;Deputado Estadual;1;AP;2545572;2022-10-07 14:15:10
NORTE;CIDADANIA;Deputado Estadual;1;PA;40850820;2022-10-07 14:15:10
NORTE;CIDADANIA;Deputado Estadual;1;RR;4421175;2022-10-07 14:15:10
NORTE;CIDADANIA;Deputado Estadual;1;TO;8343170;2022-10-07 14:15:10
NORTE;CIDADANIA;Deputado Federal;1;AC;868506;2022-10-07 14:15:10
NORTE;CIDADANIA;Deputado Federal;1;AM;9882385;2022-10-07 14:15:10
NORTE;CIDADANIA;Deputado Federal;1;PA;13564548;2022-10-07 14:15:10
NORTE;CIDADANIA;Deputado Federal;1;RR;1749030;2022-10-07 14:15:10
NORTE;CIDADANIA;Deputado Federal;1;TO;1660280;2022-10-07 14:15:10
NORTE;CIDADANIA;Governador;1;AM;1912505;2022-10-07 14:15:10
NORTE;DC;Deputado Estadual;1;AC;3921930;2022-10-07 14:15:10
NORTE;DC;Deputado Estadual;1;AM;43298398;2022-10-07 14:15:10
NORTE;DC;Deputado Estadual;1;PA;31772860;2022-10-07 14:15:10
NORTE;DC;Deputado Estadual;1;TO;4171585;2022-10-07 14:15:10
NORTE;DC;Deputado Federal;1;AM;9882385;2022-10-07 14:15:10
NORTE;DC;Deputado Federal;1;RR;1749030;2022-10-07 14:15:10
NORTE;DC;Deputado Federal;1;TO;6641120;2022-10-07 14:15:10
NORTE;DC;Governador;1;TO;827817;2022-10-07 14:15:10
NORTE;DC;Presidente;1;AC;440917;2022-10-07 14:15:10
NORTE;DC;Presidente;1;AM;2056676;2022-10-07 14:15:10
NORTE;DC;Presidente;1;AP;432161;2022-10-07 14:15:10
NORTE;DC;Presidente;1;PA;4679936;2022-10-07 14:15:10
NORTE;DC;Presidente;1;RO;903235;2022-10-07 14:15:10
NORTE;DC;Presidente;1;RR;298369;2022-10-07 14:15:10
NORTE;DC;Presidente;1;TO;861792;2022-10-07 14:15:10
NORTE;DC;Senador;1;TO;783612;2022-10-07 14:15:10
NORTE;MDB;Deputado Estadual;1;AC;10894250;2022-10-07 14:15:10
NORTE;MDB;Deputado Estadual;1;AM;49202725;2022-10-07 14:15:10
NORTE;MDB;Deputado Estadual;1;AP;6788192;2022-10-07 14:15:10
NORTE;MDB;Deputado Estadual;1;PA;163403280;2022-10-07 14:15:10
NORTE;MDB;Deputado Estadual;1;RO;19718682;2022-10-07 14:15:10
NORTE;MDB;Deputado Estadual;1;RR;7368625;2022-10-07 14:15:10
NORTE;MDB;Deputado Estadual;1;TO;15017706;2022-10-07 14:15:10
NORTE;MDB;Deputado Federal;1;AC;3908277;2022-10-07 14:15:10
NORTE;MDB;Deputado Federal;1;AM;17788293;2022-10-07 14:15:10
NORTE;MDB;Deputado Federal;1;AP;3807153;2022-10-07 14:15:10
NORTE;MDB;Deputado Federal;1;PA;63301224;2022-10-07 14:15:10
NORTE;MDB;Deputado Federal;1;RO;7822332;2022-10-07 14:15:10
NORTE;MDB;Deputado Federal;1;RR;2332040;2022-10-07 14:15:10
NORTE;MDB;Deputado Federal;1;TO;6641120;2022-10-07 14:15:10
NORTE;MDB;Governador;1;AC;426600;2022-10-07 14:15:10
NORTE;MDB;Governador;1;AM;1912505;2022-10-07 14:15:10
NORTE;MDB;Governador;1;AP;413178;2022-10-07 14:15:10
NORTE;MDB;Governador;1;PA;4427487;2022-10-07 14:15:10
NORTE;MDB;Governador;1;RR;288933;2022-10-07 14:15:10
NORTE;MDB;Presidente;1;AC;440917;2022-10-07 14:15:10
NORTE;MDB;Presidente;1;AM;2056676;2022-10-07 14:15:10
NORTE;MDB;Presidente;1;AP;432161;2022-10-07 14:15:10
NORTE;MDB;Presidente;1;PA;4679936;2022-10-07 14:15:10
NORTE;MDB;Presidente;1;RO;903235;2022-10-07 14:15:10
NORTE;MDB;Presidente;1;RR;298369;2022-10-07 14:15:10
NORTE;MDB;Presidente;1;TO;861792;2022-10-07 14:15:10
NORTE;MDB;Senador;1;AP;400159;2022-10-07 14:15:10
NORTE;MDB;Senador;1;RR;255780;2022-10-07 14:15:10
NORTE;NOVO;Deputado Federal;1;AM;1976477;2022-10-07 14:15:10
NORTE;NOVO;Presidente;1;AC;440917;2022-10-07 14:15:10
NORTE;NOVO;Presidente;1;AM;2056676;2022-10-07 14:15:10
NORTE;NOVO;Presidente;1;AP;432161;2022-10-07 14:15:10
NORTE;NOVO;Presidente;1;PA;4679936;2022-10-07 14:15:10
NORTE;NOVO;Presidente;1;RO;903235;2022-10-07 14:15:10
NORTE;NOVO;Presidente;1;RR;298369;2022-10-07 14:15:10
NORTE;NOVO;Presidente;1;TO;861792;2022-10-07 14:15:10
NORTE;PATRIOTA;Deputado Estadual;1;AC;7408090;2022-10-07 14:15:10
NORTE;PATRIOTA;Deputado Estadual;1;AM;49202725;2022-10-07 14:15:10
NORTE;PATRIOTA;Deputado Estadual;1;PA;9077960;2022-10-07 14:15:10
NORTE;PATRIOTA;Deputado Estadual;1;RO;21433350;2022-10-07 14:15:10
NORTE;PATRIOTA;Deputado Estadual;1;RR;294745;2022-10-07 14:15:10
NORTE;PATRIOTA;Deputado Estadual;1;TO;15852023;2022-10-07 14:15:10
NORTE;PATRIOTA;Deputado Federal;1;AC;2605518;2022-10-07 14:15:10
NORTE;PATRIOTA;Deputado Federal;1;AM;17788293;2022-10-07 14:15:10
NORTE;PATRIOTA;Deputado Federal;1;AP;3807153;2022-10-07 14:15:10
NORTE;PATRIOTA;Deputado Federal;1;PA;4521516;2022-10-07 14:15:10
NORTE;PATRIOTA;Deputado Federal;1;RO;6084036;2022-10-07 14:15:10
NORTE;PATRIOTA;Deputado Federal;1;RR;2040535;2022-10-07 14:15:10
NORTE;PATRIOTA;Deputado Federal;1;TO;7471260;2022-10-07 14:15:10
NORTE;PATRIOTA;Senador;1;AP;400159;2022-10-07 14:15:10
NORTE;PATRIOTA;Senador;1;RR;255780;2022-10-07 14:15:10
NORTE;PATRIOTA;Senador;1;TO;783612;2022-10-07 14:15:10
NORTE;PC do B;Deputado Estadual;1;AC;1743080;2022-10-07 14:15:10
NORTE;PC do B;Deputado Estadual;1;AM;11808654;2022-10-07 14:15:10
NORTE;PC do B;Deputado Estadual;1;AP;2121310;2022-10-07 14:15:10
NORTE;PC do B;Deputado Estadual;1;PA;13616940;2022-10-07 14:15:10
NORTE;PC do B;Deputado Estadual;1;RO;1714668;2022-10-07 14:15:10
NORTE;PC do B;Deputado Estadual;1;RR;589490;2022-10-07 14:15:10
NORTE;PC do B;Deputado Estadual;1;TO;4171585;2022-10-07 14:15:10
NORTE;PC do B;Deputado Federal;1;AC;868506;2022-10-07 14:15:10
NORTE;PC do B;Deputado Federal;1;AM;3952954;2022-10-07 14:15:10
NORTE;PC do B;Deputado Federal;1;AP;846034;2022-10-07 14:15:10
NORTE;PC do B;Deputado Federal;1;PA;22607580;2022-10-07 14:15:10
NORTE;PC do B;Deputado Federal;1;RO;2607444;2022-10-07 14:15:10
NORTE;PC do B;Deputado Federal;1;TO;1660280;2022-10-07 14:15:10
NORTE;PCB;Presidente;1;AC;440917;2022-10-07 14:15:10
NORTE;PCB;Presidente;1;AM;2056676;2022-10-07 14:15:10
NORTE;PCB;Presidente;1;AP;432161;2022-10-07 14:15:10
NORTE;PCB;Presidente;1;PA;4679936;2022-10-07 14:15:10
NORTE;PCB;Presidente;1;RO;903235;2022-10-07 14:15:10
NORTE;PCB;Presidente;1;RR;298369;2022-10-07 14:15:10
NORTE;PCB;Presidente;1;TO;861792;2022-10-07 14:15:10
NORTE;PCO;Deputado Federal;1;AP;423017;2022-10-07 14:15:10
NORTE;PCO;Deputado Federal;1;RR;291505;2022-10-07 14:15:10
NORTE;PCO;Governador;1;AP;413178;2022-10-07 14:15:10
NORTE;PCO;Governador;1;TO;827817;2022-10-07 14:15:10
NORTE;PCO;Senador;1;AP;400159;2022-10-07 14:15:10
NORTE;PDT;Deputado Estadual;1;AC;9586940;2022-10-07 14:15:10
NORTE;PDT;Deputado Estadual;1;AM;47234616;2022-10-07 14:15:10
NORTE;PDT;Deputado Estadual;1;AP;7636716;2022-10-07 14:15:10
NORTE;PDT;Deputado Estadual;1;PA;149786340;2022-10-07 14:15:10
NORTE;PDT;Deputado Estadual;1;RO;12002676;2022-10-07 14:15:10
NORTE;PDT;Deputado Estadual;1;RR;4421175;2022-10-07 14:15:10
NORTE;PDT;Deputado Estadual;1;TO;20857925;2022-10-07 14:15:10
NORTE;PDT;Deputado Federal;1;AC;3908277;2022-10-07 14:15:10
NORTE;PDT;Deputado Federal;1;AM;17788293;2022-10-07 14:15:10
NORTE;PDT;Deputado Federal;1;AP;3807153;2022-10-07 14:15:10
NORTE;PDT;Deputado Federal;1;PA;81387288;2022-10-07 14:15:10
NORTE;PDT;Deputado Federal;1;RO;6953184;2022-10-07 14:15:10
NORTE;PDT;Deputado Federal;1;RR;2332040;2022-10-07 14:15:10
NORTE;PDT;Deputado Federal;1;TO;4980840;2022-10-07 14:15:10
NORTE;PDT;Governador;1;AM;1912505;2022-10-07 14:15:10
NORTE;PDT;Governador;1;RR;288933;2022-10-07 14:15:10
NORTE;PDT;Presidente;1;AC;440917;2022-10-07 14:15:10
NORTE;PDT;Presidente;1;AM;2056676;2022-10-07 14:15:10
NORTE;PDT;Presidente;1;AP;432161;2022-10-07 14:15:10
NORTE;PDT;Presidente;1;PA;4679936;2022-10-07 14:15:10
NORTE;PDT;Presidente;1;RO;903235;2022-10-07 14:15:10
NORTE;PDT;Presidente;1;RR;298369;2022-10-07 14:15:10
NORTE;PDT;Presidente;1;TO;861792;2022-10-07 14:15:10
NORTE;PDT;Senador;1;AM;1882570;2022-10-07 14:15:10
NORTE;PDT;Senador;1;RO;756418;2022-10-07 14:15:10
NORTE;PDT;Senador;1;RR;255780;2022-10-07 14:15:10
NORTE;PL;Deputado Estadual;1;AC;10894250;2022-10-07 14:15:10
NORTE;PL;Deputado Estadual;1;AM;47234616;2022-10-07 14:15:10
NORTE;PL;Deputado Estadual;1;AP;9333764;2022-10-07 14:15:10
NORTE;PL;Deputado Estadual;1;PA;186098180;2022-10-07 14:15:10
NORTE;PL;Deputado Estadual;1;RO;20576016;2022-10-07 14:15:10
NORTE;PL;Deputado Estadual;1;RR;5305410;2022-10-07 14:15:10
NORTE;PL;Deputado Estadual;1;TO;16686340;2022-10-07 14:15:10
NORTE;PL;Deputado Federal;1;AM;17788293;2022-10-07 14:15:10
NORTE;PL;Deputado Federal;1;AP;3807153;2022-10-07 14:15:10
NORTE;PL;Deputado Federal;1;PA;81387288;2022-10-07 14:15:10
NORTE;PL;Deputado Federal;1;RO;7822332;2022-10-07 14:15:10
NORTE;PL;Deputado Federal;1;RR;2332040;2022-10-07 14:15:10
NORTE;PL;Deputado Federal;1;TO;7471260;2022-10-07 14:15:10
NORTE;PL;Governador;1;PA;4427487;2022-10-07 14:15:10
NORTE;PL;Governador;1;RO;850355;2022-10-07 14:15:10
NORTE;PL;Governador;1;TO;827817;2022-10-07 14:15:10
NORTE;PL;Presidente;1;AC;440917;2022-10-07 14:15:10
NORTE;PL;Presidente;1;AM;2056676;2022-10-07 14:15:10
NORTE;PL;Presidente;1;AP;432161;2022-10-07 14:15:10
NORTE;PL;Presidente;1;PA;4679936;2022-10-07 14:15:10
NORTE;PL;Presidente;1;RO;903235;2022-10-07 14:15:10
NORTE;PL;Presidente;1;RR;298369;2022-10-07 14:15:10
NORTE;PL;Presidente;1;TO;861792;2022-10-07 14:15:10
NORTE;PL;Senador;1;AC;411949;2022-10-07 14:15:10
NORTE;PL;Senador;1;AM;1882570;2022-10-07 14:15:10
NORTE;PL;Senador;1;PA;4186083;2022-10-07 14:15:10
NORTE;PL;Senador;1;RO;756418;2022-10-07 14:15:10
NORTE;PMB;Deputado Estadual;1;AM;49202725;2022-10-07 14:15:10
NORTE;PMB;Deputado Estadual;1;PA;77162660;2022-10-07 14:15:10
NORTE;PMB;Deputado Estadual;1;RO;18004014;2022-10-07 14:15:10
NORTE;PMB;Deputado Estadual;1;RR;7368625;2022-10-07 14:15:10
NORTE;PMB;Deputado Estadual;1;TO;8343170;2022-10-07 14:15:10
NORTE;PMB;Deputado Federal;1;PA;36172128;2022-10-07 14:15:10
NORTE;PMB;Deputado Federal;1;RO;1738296;2022-10-07 14:15:10
NORTE;PMB;Deputado Federal;1;RR;1166020;2022-10-07 14:15:10
NORTE;PMB;Deputado Federal;1;TO;1660280;2022-10-07 14:15:10
NORTE;PMB;Governador;1;PA;4427487;2022-10-07 14:15:10
NORTE;PMB;Governador;1;TO;827817;2022-10-07 14:15:10
NORTE;PMB;Senador;1;PA;4186083;2022-10-07 14:15:10
NORTE;PMB;Senador;1;RO;756418;2022-10-07 14:15:10
NORTE;PMB;Senador;1;TO;783612;2022-10-07 14:15:10
NORTE;PMN;Deputado Estadual;1;AC;871540;2022-10-07 14:15:10
NORTE;PMN;Deputado Estadual;1;AM;49202725;2022-10-07 14:15:10
NORTE;PMN;Deputado Estadual;1;RO;18861348;2022-10-07 14:15:10
NORTE;PMN;Deputado Estadual;1;RR;6189645;2022-10-07 14:15:10
NORTE;PMN;Deputado Federal;1;AC;1302759;2022-10-07 14:15:10
NORTE;PMN;Deputado Federal;1;AM;17788293;2022-10-07 14:15:10
NORTE;PMN;Deputado Federal;1;RR;1749030;2022-10-07 14:15:10
NORTE;PODE;Deputado Estadual;1;AC;5229240;2022-10-07 14:15:10
NORTE;PODE;Deputado Estadual;1;AP;10606550;2022-10-07 14:15:10
NORTE;PODE;Deputado Estadual;1;PA;163403280;2022-10-07 14:15:10
NORTE;PODE;Deputado Estadual;1;RO;10288008;2022-10-07 14:15:10
NORTE;PODE;Deputado Estadual;1;RR;5600155;2022-10-07 14:15:10
NORTE;PODE;Deputado Federal;1;AC;3908277;2022-10-07 14:15:10
NORTE;PODE;Deputado Federal;1;AM;1976477;2022-10-07 14:15:10
NORTE;PODE;Deputado Federal;1;AP;3807153;2022-10-07 14:15:10
NORTE;PODE;Deputado Federal;1;PA;81387288;2022-10-07 14:15:10
NORTE;PODE;Deputado Federal;1;RO;7822332;2022-10-07 14:15:10
NORTE;PODE;Deputado Federal;1;RR;2332040;2022-10-07 14:15:10
NORTE;PODE;Deputado Federal;1;TO;7471260;2022-10-07 14:15:10
NORTE;PODE;Governador;1;AM;1912505;2022-10-07 14:15:10
NORTE;PODE;Governador;1;RO;850355;2022-10-07 14:15:10
NORTE;PODE;Senador;1;AC;411949;2022-10-07 14:15:10
NORTE;PODE;Senador;1;PA;4186083;2022-10-07 14:15:10
NORTE;PODE;Senador;1;RR;255780;2022-10-07 14:15:10
NORTE;PP;Deputado Estadual;1;AC;7843860;2022-10-07 14:15:10
NORTE;PP;Deputado Estadual;1;AP;7636716;2022-10-07 14:15:10
NORTE;PP;Deputado Estadual;1;PA;122552460;2022-10-07 14:15:10
NORTE;PP;Deputado Estadual;1;RO;18861348;2022-10-07 14:15:10
NORTE;PP;Deputado Estadual;1;RR;5305410;2022-10-07 14:15:10
NORTE;PP;Deputado Federal;1;AC;3908277;2022-10-07 14:15:10
NORTE;PP;Deputado Federal;1;AP;3807153;2022-10-07 14:15:10
NORTE;PP;Deputado Federal;1;PA;76865772;2022-10-07 14:15:10
NORTE;PP;Deputado Federal;1;RO;5214888;2022-10-07 14:15:10
NORTE;PP;Deputado Federal;1;RR;2623545;2022-10-07 14:15:10
NORTE;PP;Deputado Federal;1;TO;7471260;2022-10-07 14:15:10
NORTE;PP;Governador;1;AC;426600;2022-10-07 14:15:10
NORTE;PP;Governador;1;RR;288933;2022-10-07 14:15:10
NORTE;PP;Senador;1;PA;4186083;2022-10-07 14:15:10
NORTE;PP;Senador;1;RO;756418;2022-10-07 14:15:10
NORTE;PP;Senador;1;RR;255780;2022-10-07 14:15:10
NORTE;PP;Senador;1;TO;783612;2022-10-07 14:15:10
NORTE;PROS;Deputado Estadual;1;AC;10894250;2022-10-07 14:15:10
NORTE;PROS;Deputado Estadual;1;AM;23617308;2022-10-07 14:15:10
NORTE;PROS;Deputado Estadual;1;AP;5939668;2022-10-07 14:15:10
NORTE;PROS;Deputado Estadual;1;PA;49928780;2022-10-07 14:15:10
NORTE;PROS;Deputado Estadual;1;RR;7368625;2022-10-07 14:15:10
NORTE;PROS;Deputado Federal;1;AC;3039771;2022-10-07 14:15:10
NORTE;PROS;Deputado Federal;1;AM;9882385;2022-10-07 14:15:10
NORTE;PROS;Deputado Federal;1;PA;45215160;2022-10-07 14:15:10
NORTE;PROS;Deputado Federal;1;RO;7822332;2022-10-07 14:15:10
NORTE;PROS;Deputado Federal;1;RR;2332040;2022-10-07 14:15:10
NORTE;PROS;Senador;1;AC;411949;2022-10-07 14:15:10
NORTE;PROS;Senador;1;PA;4186083;2022-10-07 14:15:10
NORTE;PROS;Senador;1;RR;255780;2022-10-07 14:15:10
NORTE;PROS;Senador;1;TO;783612;2022-10-07 14:15:10
NORTE;PRTB;Deputado Estadual;1;AP;8485240;2022-10-07 14:15:10
NORTE;PRTB;Deputado Estadual;1;PA;118013480;2022-10-07 14:15:10
NORTE;PRTB;Deputado Estadual;1;RR;7368625;2022-10-07 14:15:10
NORTE;PRTB;Deputado Estadual;1;TO;14183389;2022-10-07 14:15:10
NORTE;PRTB;Deputado Federal;1;AP;2538102;2022-10-07 14:15:10
NORTE;PRTB;Deputado Federal;1;PA;45215160;2022-10-07 14:15:10
NORTE;PRTB;Deputado Federal;1;RR;2040535;2022-10-07 14:15:10
NORTE;PRTB;Deputado Federal;1;TO;3320560;2022-10-07 14:15:10
NORTE;PRTB;Governador;1;AP;413178;2022-10-07 14:15:10
NORTE;PRTB;Governador;1;PA;4427487;2022-10-07 14:15:10
NORTE;PRTB;Senador;1;AP;400159;2022-10-07 14:15:10
NORTE;PRTB;Senador;1;PA;4186083;2022-10-07 14:15:10
NORTE;PRTB;Senador;1;TO;783612;2022-10-07 14:15:10
NORTE;PSB;Deputado Estadual;1;AC;8279630;2022-10-07 14:15:10
NORTE;PSB;Deputado Estadual;1;AM;49202725;2022-10-07 14:15:10
NORTE;PSB;Deputado Estadual;1;AP;7636716;2022-10-07 14:15:10
NORTE;PSB;Deputado Estadual;1;PA;181559200;2022-10-07 14:15:10
NORTE;PSB;Deputado Estadual;1;RO;12002676;2022-10-07 14:15:10
NORTE;PSB;Deputado Estadual;1;RR;4715920;2022-10-07 14:15:10
NORTE;PSB;Deputado Estadual;1;TO;12514755;2022-10-07 14:15:10
NORTE;PSB;Deputado Federal;1;AC;3039771;2022-10-07 14:15:10
NORTE;PSB;Deputado Federal;1;AM;3952954;2022-10-07 14:15:10
NORTE;PSB;Deputado Federal;1;AP;2115085;2022-10-07 14:15:10
NORTE;PSB;Deputado Federal;1;PA;81387288;2022-10-07 14:15:10
NORTE;PSB;Deputado Federal;1;RO;6953184;2022-10-07 14:15:10
NORTE;PSB;Deputado Federal;1;TO;6641120;2022-10-07 14:15:10
NORTE;PSB;Senador;1;AC;411949;2022-10-07 14:15:10
NORTE;PSB;Senador;1;AP;400159;2022-10-07 14:15:10
NORTE;PSB;Senador;1;TO;783612;2022-10-07 14:15:10
NORTE;PSC;Deputado Estadual;1;AM;49202725;2022-10-07 14:15:10
NORTE;PSC;Deputado Estadual;1;AP;10182288;2022-10-07 14:15:10
NORTE;PSC;Deputado Estadual;1;PA;190637160;2022-10-07 14:15:10
NORTE;PSC;Deputado Estadual;1;RO;21433350;2022-10-07 14:15:10
NORTE;PSC;Deputado Estadual;1;RR;5894900;2022-10-07 14:15:10
NORTE;PSC;Deputado Estadual;1;TO;14183389;2022-10-07 14:15:10
NORTE;PSC;Deputado Federal;1;AC;1302759;2022-10-07 14:15:10
NORTE;PSC;Deputado Federal;1;AM;17788293;2022-10-07 14:15:10
NORTE;PSC;Deputado Federal;1;AP;3807153;2022-10-07 14:15:10
NORTE;PSC;Deputado Federal;1;PA;81387288;2022-10-07 14:15:10
NORTE;PSC;Deputado Federal;1;RO;7822332;2022-10-07 14:15:10
NORTE;PSC;Deputado Federal;1;RR;874515;2022-10-07 14:15:10
NORTE;PSC;Deputado Federal;1;TO;7471260;2022-10-07 14:15:10
NORTE;PSD;Deputado Estadual;1;AC;10894250;2022-10-07 14:15:10
NORTE;PSD;Deputado Estadual;1;AP;7636716;2022-10-07 14:15:10
NORTE;PSD;Deputado Estadual;1;PA;68084700;2022-10-07 14:15:10
NORTE;PSD;Deputado Estadual;1;RO;15432012;2022-10-07 14:15:10
NORTE;PSD;Deputado Estadual;1;RR;6484390;2022-10-07 14:15:10
NORTE;PSD;Deputado Estadual;1;TO;19189291;2022-10-07 14:15:10
NORTE;PSD;Deputado Federal;1;AC;3908277;2022-10-07 14:15:10
NORTE;PSD;Deputado Federal;1;AM;17788293;2022-10-07 14:15:10
NORTE;PSD;Deputado Federal;1;AP;3807153;2022-10-07 14:15:10
NORTE;PSD;Deputado Federal;1;PA;58779708;2022-10-07 14:15:10
NORTE;PSD;Deputado Federal;1;RO;6953184;2022-10-07 14:15:10
NORTE;PSD;Deputado Federal;1;RR;2623545;2022-10-07 14:15:10
NORTE;PSD;Deputado Federal;1;TO;7471260;2022-10-07 14:15:10
NORTE;PSD;Governador;1;AC;426600;2022-10-07 14:15:10
NORTE;PSD;Governador;1;AP;413178;2022-10-07 14:15:10
NORTE;PSD;Governador;1;TO;827817;2022-10-07 14:15:10
NORTE;PSD;Senador;1;AM;1882570;2022-10-07 14:15:10
NORTE;PSD;Senador;1;RO;756418;2022-10-07 14:15:10
NORTE;PSDB;Deputado Estadual;1;AC;5665010;2022-10-07 14:15:10
NORTE;PSDB;Deputado Estadual;1;AM;31489744;2022-10-07 14:15:10
NORTE;PSDB;Deputado Estadual;1;AP;3818358;2022-10-07 14:15:10
NORTE;PSDB;Deputado Estadual;1;PA;127091440;2022-10-07 14:15:10
NORTE;PSDB;Deputado Estadual;1;RO;14574678;2022-10-07 14:15:10
NORTE;PSDB;Deputado Estadual;1;RR;1768470;2022-10-07 14:15:10
NORTE;PSDB;Deputado Estadual;1;TO;9177487;2022-10-07 14:15:10
NORTE;PSDB;Deputado Federal;1;AC;3039771;2022-10-07 14:15:10
NORTE;PSDB;Deputado Federal;1;AM;7905908;2022-10-07 14:15:10
NORTE;PSDB;Deputado Federal;1;AP;2961119;2022-10-07 14:15:10
NORTE;PSDB;Deputado Federal;1;PA;63301224;2022-10-07 14:15:10
NORTE;PSDB;Deputado Federal;1;RR;583010;2022-10-07 14:15:10
NORTE;PSDB;Deputado Federal;1;TO;4150700;2022-10-07 14:15:10
NORTE;PSDB;Senador;1;AM;1882570;2022-10-07 14:15:10
NORTE;PSDB;Senador;1;PA;4186083;2022-10-07 14:15:10
NORTE;PSOL;Deputado Estadual;1;AC;7843860;2022-10-07 14:15:10
NORTE;PSOL;Deputado Estadual;1;AM;21649199;2022-10-07 14:15:10
NORTE;PSOL;Deputado Estadual;1;AP;1272786;2022-10-07 14:15:10
NORTE;PSOL;Deputado Estadual;1;PA;104396540;2022-10-07 14:15:10
NORTE;PSOL;Deputado Estadual;1;RO;5144004;2022-10-07 14:15:10
NORTE;PSOL;Deputado Estadual;1;RR;884235;2022-10-07 14:15:10
NORTE;PSOL;Deputado Estadual;1;TO;2502951;2022-10-07 14:15:10
NORTE;PSOL;Deputado Federal;1;AC;2171265;2022-10-07 14:15:10
NORTE;PSOL;Deputado Federal;1;AM;5929431;2022-10-07 14:15:10
